"experiment","phase","query_id","final_category"
"base_qasper_rag","C-AC-RAG","1911.03059_q1","confident_wrong"
"base_qasper_rag","C-AC-RAG","1911.06118_q0","confident_wrong"
"base_qasper_rag","C-AC-RAG","1911.06964_q2","confident_wrong"
"base_qasper_rag","C-AC-RAG","1911.07555_q1","confident_wrong"
"base_qasper_rag","C-AC-RAG","1911.07555_q4","correct"
"base_qasper_rag","C-AC-RAG","1912.00667_q2","correct"
"base_qasper_rag","C-AC-RAG","1912.00903_q0","correct"
"base_qasper_rag","C-AC-RAG","1912.01214_q0","confident_wrong"
"base_qasper_rag","C-AC-RAG","1912.03627_q0","correct"
"base_qasper_rag","C-AC-RAG","1912.03627_q1","honest_abstention"
"base_qasper_rag","C-AC-RAG","1912.03804_q1","correct"
"base_qasper_rag","C-AC-RAG","1912.03804_q3","correct"
"base_qasper_rag","C-AC-RAG","1912.04961_q2","correct"
"base_qasper_rag","C-AC-RAG","1912.06262_q1","correct"
"base_qasper_rag","C-AC-RAG","1912.08904_q2","correct"
"base_qasper_rag","C-AC-RAG","1912.08904_q3","correct"
"base_qasper_rag","C-AC-RAG","1912.10011_q0","honest_abstention"
"base_qasper_rag","C-AC-RAG","1912.10011_q2","confident_wrong"
"base_qasper_rag","C-AC-RAG","2001.01269_q2","confident_wrong"
"base_qasper_rag","C-AC-RAG","2001.01269_q3","correct"
"base_qasper_rag","C-AC-RAG","2001.02885_q0","honest_abstention"
"base_qasper_rag","C-AC-RAG","2001.02885_q4","correct"
"base_qasper_rag","C-AC-RAG","2001.03131_q0","honest_abstention"
"base_qasper_rag","C-AC-RAG","2001.05865_q0","correct"
"base_qasper_rag","C-AC-RAG","2001.07786_q1","confident_wrong"
"base_qasper_rag","C-AC-RAG","2002.01207_q2","correct"
"base_qasper_rag","C-AC-RAG","2002.01320_q1","confident_wrong"
"base_qasper_rag","C-AC-RAG","2002.01664_q0","correct"
"base_qasper_rag","C-AC-RAG","2002.02070_q2","honest_abstention"
"base_qasper_rag","C-AC-RAG","2002.02070_q3","correct"
"base_qasper_rag","C-AC-RAG","2002.03407_q4","correct"
"base_qasper_rag","C-AC-RAG","2002.04095_q0","correct"
"base_qasper_rag","C-AC-RAG","2002.04181_q0","confident_wrong"
"base_qasper_rag","C-AC-RAG","2002.04181_q2","correct"
"base_qasper_rag","C-AC-RAG","2002.08795_q1","honest_abstention"
"base_qasper_rag","C-AC-RAG","2002.11910_q1","correct"
"base_qasper_rag","C-AC-RAG","2002.12612_q0","correct"
"base_qasper_rag","C-AC-RAG","2003.03044_q1","correct"
"base_qasper_rag","C-AC-RAG","2003.03106_q0","confident_wrong"
"base_qasper_rag","C-AC-RAG","2003.08385_q3","confident_wrong"
"base_qasper_rag","C-AC-RAG","2003.11563_q0","confident_wrong"
"base_qasper_rag","C-AC-RAG","2003.13032_q5","confident_wrong"
"base_qasper_rag","C-AC-RAG","2004.01862_q0","correct"
"base_qasper_rag","C-AC-RAG","2004.04721_q2","correct"
"base_qasper_rag","C-AC-RAG","2004.04721_q3","honest_abstention"
"base_qasper_rag","C-HGC-RAG","1503.00841_q1","correct"
"base_qasper_rag","C-HGC-RAG","1601.02403_q0","honest_abstention"
"base_qasper_rag","C-HGC-RAG","1603.01514_q6","correct"
"base_qasper_rag","C-HGC-RAG","1603.08594_q0","correct"
"base_qasper_rag","C-HGC-RAG","1603.09631_q0","correct"
"base_qasper_rag","C-HGC-RAG","1604.00400_q4","correct"
"base_qasper_rag","C-HGC-RAG","1604.00727_q1","confident_wrong"
"base_qasper_rag","C-HGC-RAG","1604.08504_q1","confident_wrong"
"base_qasper_rag","C-HGC-RAG","1604.08504_q2","correct"
"base_qasper_rag","C-HGC-RAG","1605.03481_q3","honest_abstention"
"base_qasper_rag","C-HGC-RAG","1606.02891_q0","correct"
"base_qasper_rag","C-HGC-RAG","1608.01884_q0","honest_abstention"
"base_qasper_rag","C-HGC-RAG","1608.01884_q3","confident_wrong"
"base_qasper_rag","C-HGC-RAG","1609.00559_q1","confident_wrong"
"base_qasper_rag","C-HGC-RAG","1610.00956_q0","confident_wrong"
"base_qasper_rag","C-HGC-RAG","1610.09225_q1","correct"
"base_qasper_rag","C-HGC-RAG","1611.03599_q1","honest_abstention"
"base_qasper_rag","C-HGC-RAG","1611.03599_q4","confident_wrong"
"base_qasper_rag","C-HGC-RAG","1611.04798_q2","correct"
"base_qasper_rag","C-HGC-RAG","1701.04056_q0","honest_abstention"
"base_qasper_rag","C-HGC-RAG","1701.05574_q2","confident_wrong"
"base_qasper_rag","C-HGC-RAG","1703.07476_q0","correct"
"base_qasper_rag","C-HGC-RAG","1704.04452_q5","correct"
"base_qasper_rag","C-HGC-RAG","1704.06194_q0","confident_wrong"
"base_qasper_rag","C-HGC-RAG","1705.01265_q0","correct"
"base_qasper_rag","C-HGC-RAG","1706.01875_q2","honest_abstention"
"base_qasper_rag","C-HGC-RAG","1706.06894_q1","confident_wrong"
"base_qasper_rag","C-HGC-RAG","1706.06894_q2","correct"
"base_qasper_rag","C-HGC-RAG","1706.09673_q1","confident_wrong"
"base_qasper_rag","C-HGC-RAG","1706.09673_q2","confident_wrong"
"base_qasper_rag","C-HGC-RAG","1707.03569_q1","honest_abstention"
"base_qasper_rag","C-HGC-RAG","1707.03569_q2","correct"
"base_qasper_rag","C-HGC-RAG","1707.05236_q2","correct"
"base_qasper_rag","C-HGC-RAG","1707.06806_q0","honest_abstention"
"base_qasper_rag","C-HGC-RAG","1707.06806_q3","correct"
"base_qasper_rag","C-HGC-RAG","1707.06806_q5","correct"
"base_qasper_rag","C-HGC-RAG","1708.01464_q1","honest_abstention"
"base_qasper_rag","C-HGC-RAG","1709.07814_q0","correct"
"base_qasper_rag","C-HGC-RAG","1709.07814_q1","correct"
"base_qasper_rag","C-HGC-RAG","1712.00991_q5","correct"
"base_qasper_rag","C-HGC-RAG","1712.05608_q0","confident_wrong"
"base_qasper_rag","C-HGC-RAG","1801.02073_q0","correct"
"base_qasper_rag","C-HGC-RAG","1801.06482_q0","correct"
"base_qasper_rag","C-HGC-RAG","1801.10293_q0","honest_abstention"
"base_qasper_rag","C-HGC-RAG","1802.00396_q2","correct"
"base_qasper_rag","C-HGC-RAG","1802.06024_q5","confident_wrong"
"base_qasper_rag","C-HGC-RAG","1802.07862_q1","correct"
"base_qasper_rag","C-HGC-RAG","1803.05223_q1","correct"
"base_qasper_rag","C-HGC-RAG","1804.07789_q2","correct"
"base_qasper_rag","C-HGC-RAG","1804.11346_q3","honest_abstention"
"base_qasper_rag","C-HGC-RAG","1805.01445_q1","correct"
"base_qasper_rag","C-HGC-RAG","1805.03710_q0","correct"
"base_qasper_rag","C-HGC-RAG","1805.07133_q0","correct"
"base_qasper_rag","C-HGC-RAG","1805.10824_q5","confident_wrong"
"base_qasper_rag","C-HGC-RAG","1806.00738_q2","correct"
"base_qasper_rag","C-HGC-RAG","1806.04511_q0","honest_abstention"
"base_qasper_rag","C-HGC-RAG","1806.04511_q2","confident_wrong"
"base_qasper_rag","C-HGC-RAG","1806.11432_q0","correct"
"base_qasper_rag","C-HGC-RAG","1806.11432_q2","honest_abstention"
"base_qasper_rag","C-HGC-RAG","1806.11432_q3","honest_abstention"
"base_qasper_rag","C-HGC-RAG","1808.03738_q1","correct"
"base_qasper_rag","C-HGC-RAG","1808.10245_q0","honest_abstention"
"base_qasper_rag","C-HGC-RAG","1809.01202_q0","correct"
"base_qasper_rag","C-HGC-RAG","1809.01202_q1","confident_wrong"
"base_qasper_rag","C-HGC-RAG","1809.01541_q0","correct"
"base_qasper_rag","C-HGC-RAG","1809.01541_q6","correct"
"base_qasper_rag","C-HGC-RAG","1809.02279_q3","correct"
"base_qasper_rag","C-HGC-RAG","1809.03449_q2","confident_wrong"
"base_qasper_rag","C-HGC-RAG","1809.06537_q0","honest_abstention"
"base_qasper_rag","C-HGC-RAG","1810.04428_q4","correct"
"base_qasper_rag","C-HGC-RAG","1810.04635_q0","confident_wrong"
"base_qasper_rag","C-HGC-RAG","1810.12085_q2","correct"
"base_qasper_rag","C-HGC-RAG","1810.12091_q0","confident_wrong"
"base_qasper_rag","C-HGC-RAG","1810.12196_q0","correct"
"base_qasper_rag","C-HGC-RAG","1810.12196_q1","correct"
"base_qasper_rag","C-HGC-RAG","1810.12196_q4","correct"
"base_qasper_rag","C-HGC-RAG","1811.08603_q0","correct"
"base_qasper_rag","C-HGC-RAG","1811.08603_q3","confident_wrong"
"base_qasper_rag","C-HGC-RAG","1811.12254_q0","correct"
"base_qasper_rag","C-HGC-RAG","1812.06864_q0","correct"
"base_qasper_rag","C-HGC-RAG","1901.01010_q2","honest_abstention"
"base_qasper_rag","C-HGC-RAG","1901.01010_q5","correct"
"base_qasper_rag","C-HGC-RAG","1901.01010_q7","honest_abstention"
"base_qasper_rag","C-HGC-RAG","1901.05287_q0","correct"
"base_qasper_rag","C-HGC-RAG","1901.10133_q2","honest_abstention"
"base_qasper_rag","C-HGC-RAG","1902.09666_q4","correct"
"base_qasper_rag","C-HGC-RAG","1902.09666_q5","correct"
"base_qasper_rag","C-HGC-RAG","1902.09666_q9","honest_abstention"
"base_qasper_rag","C-HGC-RAG","1903.03530_q3","correct"
"base_qasper_rag","C-HGC-RAG","1903.07406_q1","correct"
"base_qasper_rag","C-HGC-RAG","1903.07406_q2","confident_wrong"
"base_qasper_rag","C-HGC-RAG","1903.09722_q2","confident_wrong"
"base_qasper_rag","C-HGC-RAG","1903.11283_q0","confident_wrong"
"base_qasper_rag","C-HGC-RAG","1903.11437_q5","correct"
"base_qasper_rag","C-HGC-RAG","1904.01548_q1","correct"
"base_qasper_rag","C-HGC-RAG","1904.03288_q0","correct"
"base_qasper_rag","C-HGC-RAG","1904.03288_q1","confident_wrong"
"base_qasper_rag","C-HGC-RAG","1904.04358_q5","correct"
"base_qasper_rag","C-HGC-RAG","1904.09535_q2","correct"
"base_qasper_rag","C-HGC-RAG","1904.10503_q0","honest_abstention"
"base_qasper_rag","C-HGC-RAG","1905.10851_q1","confident_wrong"
"base_qasper_rag","C-HGC-RAG","1905.10851_q3","correct"
"base_qasper_rag","C-HGC-RAG","1905.12801_q1","correct"
"base_qasper_rag","C-HGC-RAG","1905.12801_q4","confident_wrong"
"base_qasper_rag","C-HGC-RAG","1906.01081_q1","correct"
"base_qasper_rag","C-HGC-RAG","1906.01081_q2","honest_abstention"
"base_qasper_rag","C-HGC-RAG","1906.08593_q0","correct"
"base_qasper_rag","C-HGC-RAG","1907.01468_q2","confident_wrong"
"base_qasper_rag","C-HGC-RAG","1907.04433_q0","correct"
"base_qasper_rag","C-HGC-RAG","1907.09369_q2","correct"
"base_qasper_rag","C-HGC-RAG","1908.01294_q0","correct"
"base_qasper_rag","C-HGC-RAG","1908.04042_q0","correct"
"base_qasper_rag","C-HGC-RAG","1908.05828_q10","confident_wrong"
"base_qasper_rag","C-HGC-RAG","1908.05828_q4","confident_wrong"
"base_qasper_rag","C-HGC-RAG","1908.06264_q1","correct"
"base_qasper_rag","C-HGC-RAG","1908.06264_q4","confident_wrong"
"base_qasper_rag","C-HGC-RAG","1908.06267_q0","honest_abstention"
"base_qasper_rag","C-HGC-RAG","1908.06267_q2","honest_abstention"
"base_qasper_rag","C-HGC-RAG","1908.06941_q3","correct"
"base_qasper_rag","C-HGC-RAG","1908.07195_q1","honest_abstention"
"base_qasper_rag","C-HGC-RAG","1908.07245_q1","correct"
"base_qasper_rag","C-HGC-RAG","1908.08345_q2","correct"
"base_qasper_rag","C-HGC-RAG","1908.08717_q1","correct"
"base_qasper_rag","C-HGC-RAG","1908.08717_q5","correct"
"base_qasper_rag","C-HGC-RAG","1908.09246_q0","correct"
"base_qasper_rag","C-HGC-RAG","1908.11047_q2","correct"
"base_qasper_rag","C-HGC-RAG","1908.11047_q4","correct"
"base_qasper_rag","C-HGC-RAG","1909.00015_q0","correct"
"base_qasper_rag","C-HGC-RAG","1909.00105_q4","correct"
"base_qasper_rag","C-HGC-RAG","1909.00105_q5","correct"
"base_qasper_rag","C-HGC-RAG","1909.00175_q0","confident_wrong"
"base_qasper_rag","C-HGC-RAG","1909.00175_q1","confident_wrong"
"base_qasper_rag","C-HGC-RAG","1909.01362_q1","correct"
"base_qasper_rag","C-HGC-RAG","1909.03135_q3","honest_abstention"
"base_qasper_rag","C-HGC-RAG","1909.03582_q3","correct"
"base_qasper_rag","C-HGC-RAG","1909.06162_q1","confident_wrong"
"base_qasper_rag","C-HGC-RAG","1909.06200_q4","confident_wrong"
"base_qasper_rag","C-HGC-RAG","1909.08970_q0","correct"
"base_qasper_rag","C-HGC-RAG","1909.09587_q2","honest_abstention"
"base_qasper_rag","C-HGC-RAG","1909.10012_q2","correct"
"base_qasper_rag","C-HGC-RAG","1909.13104_q2","correct"
"base_qasper_rag","C-HGC-RAG","1909.13104_q6","honest_abstention"
"base_qasper_rag","C-HGC-RAG","1910.03634_q4","correct"
"base_qasper_rag","C-HGC-RAG","1910.03634_q5","correct"
"base_qasper_rag","C-HGC-RAG","1910.05603_q2","correct"
"base_qasper_rag","C-HGC-RAG","1910.06592_q10","correct"
"base_qasper_rag","C-HGC-RAG","1910.06592_q4","correct"
"base_qasper_rag","C-HGC-RAG","1910.06592_q9","confident_wrong"
"base_qasper_rag","C-HGC-RAG","1910.08293_q0","confident_wrong"
"base_qasper_rag","C-HGC-RAG","1910.08293_q1","confident_wrong"
"base_qasper_rag","C-HGC-RAG","1910.09982_q1","honest_abstention"
"base_qasper_rag","C-HGC-RAG","1910.14076_q0","confident_wrong"
"base_qasper_rag","C-HGC-RAG","1910.14537_q1","correct"
"base_qasper_rag","C-HGC-RAG","1910.14537_q2","correct"
"base_qasper_rag","C-HGC-RAG","1911.00841_q4","correct"
"base_qasper_rag","C-HGC-RAG","1911.03059_q1","correct"
"base_qasper_rag","C-HGC-RAG","1911.06118_q0","confident_wrong"
"base_qasper_rag","C-HGC-RAG","1911.06964_q2","confident_wrong"
"base_qasper_rag","C-HGC-RAG","1911.07555_q1","honest_abstention"
"base_qasper_rag","C-HGC-RAG","1911.07555_q4","correct"
"base_qasper_rag","C-HGC-RAG","1912.00667_q2","correct"
"base_qasper_rag","C-HGC-RAG","1912.00903_q0","correct"
"base_qasper_rag","C-HGC-RAG","1912.01214_q0","confident_wrong"
"base_qasper_rag","C-HGC-RAG","1912.03627_q0","correct"
"base_qasper_rag","C-HGC-RAG","1912.03627_q1","correct"
"base_qasper_rag","C-HGC-RAG","1912.03804_q1","correct"
"base_qasper_rag","C-HGC-RAG","1912.03804_q3","correct"
"base_qasper_rag","C-HGC-RAG","1912.04961_q2","correct"
"base_qasper_rag","C-HGC-RAG","1912.06262_q1","correct"
"base_qasper_rag","C-HGC-RAG","1912.08904_q2","correct"
"base_qasper_rag","C-HGC-RAG","1912.08904_q3","correct"
"base_qasper_rag","C-HGC-RAG","1912.10011_q0","honest_abstention"
"base_qasper_rag","C-HGC-RAG","1912.10011_q2","confident_wrong"
"base_qasper_rag","C-HGC-RAG","2001.01269_q2","confident_wrong"
"base_qasper_rag","C-HGC-RAG","2001.01269_q3","correct"
"base_qasper_rag","C-HGC-RAG","2001.02885_q0","honest_abstention"
"base_qasper_rag","C-HGC-RAG","2001.02885_q4","correct"
"base_qasper_rag","C-HGC-RAG","2001.03131_q0","honest_abstention"
"base_qasper_rag","C-HGC-RAG","2001.05865_q0","correct"
"base_qasper_rag","C-HGC-RAG","2001.07786_q1","correct"
"base_qasper_rag","C-HGC-RAG","2002.01207_q2","correct"
"base_qasper_rag","C-HGC-RAG","2002.01320_q1","confident_wrong"
"base_qasper_rag","C-HGC-RAG","2002.01664_q0","correct"
"base_qasper_rag","C-HGC-RAG","2002.02070_q2","honest_abstention"
"base_qasper_rag","C-HGC-RAG","2002.02070_q3","correct"
"base_qasper_rag","C-HGC-RAG","2002.03407_q4","correct"
"base_qasper_rag","C-HGC-RAG","2002.04095_q0","correct"
"base_qasper_rag","C-HGC-RAG","2002.04181_q0","confident_wrong"
"base_qasper_rag","C-HGC-RAG","2002.04181_q2","correct"
"base_qasper_rag","C-HGC-RAG","2002.08795_q1","confident_wrong"
"base_qasper_rag","C-HGC-RAG","2002.11910_q1","correct"
"base_qasper_rag","C-HGC-RAG","2002.12612_q0","correct"
"base_qasper_rag","C-HGC-RAG","2003.03044_q1","correct"
"base_qasper_rag","C-HGC-RAG","2003.03106_q0","confident_wrong"
"base_qasper_rag","C-HGC-RAG","2003.08385_q3","confident_wrong"
"base_qasper_rag","C-HGC-RAG","2003.11563_q0","confident_wrong"
"base_qasper_rag","C-HGC-RAG","2003.13032_q5","confident_wrong"
"base_qasper_rag","C-HGC-RAG","2004.01862_q0","correct"
"base_qasper_rag","C-HGC-RAG","2004.04721_q2","correct"
"base_qasper_rag","C-HGC-RAG","2004.04721_q3","honest_abstention"
"base_qasper_rag","HGC-RAG","1503.00841_q1","correct"
"base_qasper_rag","HGC-RAG","1601.02403_q0","honest_abstention"
"base_qasper_rag","HGC-RAG","1603.01514_q6","correct"
"base_qasper_rag","HGC-RAG","1603.08594_q0","correct"
"base_qasper_rag","HGC-RAG","1603.09631_q0","correct"
"base_qasper_rag","HGC-RAG","1604.00400_q4","correct"
"base_qasper_rag","HGC-RAG","1604.00727_q1","confident_wrong"
"base_qasper_rag","HGC-RAG","1604.08504_q1","confident_wrong"
"base_qasper_rag","HGC-RAG","1604.08504_q2","correct"
"base_qasper_rag","HGC-RAG","1605.03481_q3","honest_abstention"
"base_qasper_rag","HGC-RAG","1606.02891_q0","correct"
"base_qasper_rag","HGC-RAG","1608.01884_q0","honest_abstention"
"base_qasper_rag","HGC-RAG","1608.01884_q3","confident_wrong"
"base_qasper_rag","HGC-RAG","1609.00559_q1","confident_wrong"
"base_qasper_rag","HGC-RAG","1610.00956_q0","confident_wrong"
"base_qasper_rag","HGC-RAG","1610.09225_q1","correct"
"base_qasper_rag","HGC-RAG","1611.03599_q1","honest_abstention"
"base_qasper_rag","HGC-RAG","1611.03599_q4","confident_wrong"
"base_qasper_rag","HGC-RAG","1611.04798_q2","correct"
"base_qasper_rag","HGC-RAG","1701.04056_q0","honest_abstention"
"base_qasper_rag","HGC-RAG","1701.05574_q2","confident_wrong"
"base_qasper_rag","HGC-RAG","1703.07476_q0","correct"
"base_qasper_rag","HGC-RAG","1704.04452_q5","correct"
"base_qasper_rag","HGC-RAG","1704.06194_q0","confident_wrong"
"base_qasper_rag","HGC-RAG","1705.01265_q0","correct"
"base_qasper_rag","HGC-RAG","1706.01875_q2","honest_abstention"
"base_qasper_rag","HGC-RAG","1706.06894_q1","confident_wrong"
"base_qasper_rag","HGC-RAG","1706.06894_q2","correct"
"base_qasper_rag","HGC-RAG","1706.09673_q1","confident_wrong"
"base_qasper_rag","HGC-RAG","1706.09673_q2","confident_wrong"
"base_qasper_rag","HGC-RAG","1707.03569_q1","honest_abstention"
"base_qasper_rag","HGC-RAG","1707.03569_q2","correct"
"base_qasper_rag","HGC-RAG","1707.05236_q2","correct"
"base_qasper_rag","HGC-RAG","1707.06806_q0","honest_abstention"
"base_qasper_rag","HGC-RAG","1707.06806_q3","correct"
"base_qasper_rag","HGC-RAG","1707.06806_q5","correct"
"base_qasper_rag","HGC-RAG","1708.01464_q1","honest_abstention"
"base_qasper_rag","HGC-RAG","1709.07814_q0","correct"
"base_qasper_rag","HGC-RAG","1709.07814_q1","correct"
"base_qasper_rag","HGC-RAG","1712.00991_q5","correct"
"base_qasper_rag","HGC-RAG","1712.05608_q0","confident_wrong"
"base_qasper_rag","HGC-RAG","1801.02073_q0","correct"
"base_qasper_rag","HGC-RAG","1801.06482_q0","correct"
"base_qasper_rag","HGC-RAG","1801.10293_q0","honest_abstention"
"base_qasper_rag","HGC-RAG","1802.00396_q2","correct"
"base_qasper_rag","HGC-RAG","1802.06024_q5","confident_wrong"
"base_qasper_rag","HGC-RAG","1802.07862_q1","correct"
"base_qasper_rag","HGC-RAG","1803.05223_q1","correct"
"base_qasper_rag","HGC-RAG","1804.07789_q2","correct"
"base_qasper_rag","HGC-RAG","1804.11346_q3","honest_abstention"
"base_qasper_rag","HGC-RAG","1805.01445_q1","correct"
"base_qasper_rag","HGC-RAG","1805.03710_q0","correct"
"base_qasper_rag","HGC-RAG","1805.07133_q0","correct"
"base_qasper_rag","HGC-RAG","1805.10824_q5","confident_wrong"
"base_qasper_rag","HGC-RAG","1806.00738_q2","correct"
"base_qasper_rag","HGC-RAG","1806.04511_q0","correct"
"base_qasper_rag","HGC-RAG","1806.04511_q2","confident_wrong"
"base_qasper_rag","HGC-RAG","1806.11432_q0","correct"
"base_qasper_rag","HGC-RAG","1806.11432_q2","honest_abstention"
"base_qasper_rag","HGC-RAG","1806.11432_q3","honest_abstention"
"base_qasper_rag","HGC-RAG","1808.03738_q1","correct"
"base_qasper_rag","HGC-RAG","1808.10245_q0","honest_abstention"
"base_qasper_rag","HGC-RAG","1809.01202_q0","correct"
"base_qasper_rag","HGC-RAG","1809.01202_q1","confident_wrong"
"base_qasper_rag","HGC-RAG","1809.01541_q0","confident_wrong"
"base_qasper_rag","HGC-RAG","1809.01541_q6","correct"
"base_qasper_rag","HGC-RAG","1809.02279_q3","correct"
"base_qasper_rag","HGC-RAG","1809.03449_q2","confident_wrong"
"base_qasper_rag","HGC-RAG","1809.06537_q0","honest_abstention"
"base_qasper_rag","HGC-RAG","1810.04428_q4","correct"
"base_qasper_rag","HGC-RAG","1810.04635_q0","confident_wrong"
"base_qasper_rag","HGC-RAG","1810.12085_q2","correct"
"base_qasper_rag","HGC-RAG","1810.12091_q0","confident_wrong"
"base_qasper_rag","HGC-RAG","1810.12196_q0","correct"
"base_qasper_rag","HGC-RAG","1810.12196_q1","correct"
"base_qasper_rag","HGC-RAG","1810.12196_q4","correct"
"base_qasper_rag","HGC-RAG","1811.08603_q0","correct"
"base_qasper_rag","HGC-RAG","1811.08603_q3","confident_wrong"
"base_qasper_rag","HGC-RAG","1811.12254_q0","correct"
"base_qasper_rag","HGC-RAG","1812.06864_q0","correct"
"base_qasper_rag","HGC-RAG","1901.01010_q2","honest_abstention"
"base_qasper_rag","HGC-RAG","1901.01010_q5","correct"
"base_qasper_rag","HGC-RAG","1901.01010_q7","honest_abstention"
"base_qasper_rag","HGC-RAG","1901.05287_q0","correct"
"base_qasper_rag","HGC-RAG","1901.10133_q2","honest_abstention"
"base_qasper_rag","HGC-RAG","1902.09666_q4","correct"
"base_qasper_rag","HGC-RAG","1902.09666_q5","correct"
"base_qasper_rag","HGC-RAG","1902.09666_q9","honest_abstention"
"base_qasper_rag","HGC-RAG","1903.03530_q3","correct"
"base_qasper_rag","HGC-RAG","1903.07406_q1","correct"
"base_qasper_rag","HGC-RAG","1903.07406_q2","confident_wrong"
"base_qasper_rag","HGC-RAG","1903.09722_q2","confident_wrong"
"base_qasper_rag","HGC-RAG","1903.11283_q0","confident_wrong"
